ID,Longitude,Latitude,Elevation,centroid
499354,-97445118,35290805,0,
499408,-97443817,35276360,0,
499406,-97443451,35276360,0,
499405,-97443074,35276360,0,
499404,-97442980,35276361,0,
499403,-97442473,35276363,0,
499402,-97442222,35276364,0,
499394,-97443190,35278183,0,
499395,-97441820,35277151,0,
486447,-97441317,35275694,0,
499400,-97441367,35275946,0,
499399,-97441369,35275957,0,
499398,-97441433,35276368,0,
486433,-97441214,35276367,0,
486446,-97441255,35275957,0,
486434,-97439781,35276360,0,
486397,-97423703,35290788,0,
499150,-97423702,35290956,0,
499149,-97423702,35291110,0,
499151,-97423702,35291412,0,
486396,-97421101,35290766,0,
486395,-97419843,35290755,0,
688033,-97451220,35305229,0,
688035,-97450923,35305224,0,
688036,-97449402,35305215,0,
688037,-97448221,35305210,0,
688047,-97446187,35305211,0,
688048,-97445302,35305198,0,
688049,-97445044,35305199,0,
688050,-97442855,35305207,0,
499350,-97441335,35291403,0,
499349,-97441331,35292004,0,
499348,-97441328,35292480,0,
499347,-97441328,35293063,0,
499346,-97441328,35293888,0,
499345,-97441353,35294579,0,
499339,-97441392,35295028,0,
499315,-97441797,35297402,0,
499316,-97441722,35296974,0,
499314,-97441951,35298274,0,
499338,-97441436,35295308,0,
688341,-97441470,35295496,0,
688344,-97441565,35296023,0,
688346,-97441700,35296814,0,
499313,-97441968,35300135,0,
499312,-97441858,35300802,0,
499311,-97441750,35301332,0,
499310,-97441677,35301695,0,
499309,-97441657,35301794,0,
499308,-97441632,35301921,0,
499307,-97441566,35302255,0,
499304,-97441328,35305214,0,
499306,-97441363,35303500,0,
499305,-97441344,35303828,0,
499303,-97438750,35305242,0,
499298,-97438576,35305243,0,
499297,-97437227,35305254,0,
499296,-97437074,35305255,0,
499294,-97436100,35305262,0,
515775,-97451358,35319717,0,
515774,-97451119,35319716,0,
515773,-97450775,35319716,0,
515771,-97450064,35319716,0,
515770,-97449680,35319716,0,
515783,-97449538,35319717,0,
515784,-97447785,35319711,0,
515745,-97447532,35319713,0,
515744,-97446209,35319711,0,
515743,-97446023,35319711,0,
515741,-97444179,35319716,0,
515717,-97441323,35307689,0,
515718,-97441322,35309112,0,
515714,-97441322,35309139,0,
515713,-97441322,35309342,0,
515712,-97441321,35311006,0,
515710,-97441322,35311278,0,
515669,-97441327,35312492,0,
515663,-97441323,35315026,0,
515734,-97443622,35319709,0,
515732,-97443103,35319707,0,
515731,-97442057,35319707,0,
515656,-97441324,35319707,0,
515661,-97441324,35316677,0,
515660,-97441327,35317339,0,
515658,-97441323,35317970,0,
515657,-97441321,35319291,0,
515787,-97441326,35320253,0,
515655,-97440774,35319712,0,
515654,-97440324,35319716,0,
515788,-97441327,35321516,0,
515789,-97441326,35322001,0,
515790,-97441326,35322173,0,
515791,-97441328,35324625,0,
515653,-97438976,35319730,0,
515650,-97438694,35319732,0,
515649,-97437428,35319745,0,
515647,-97437068,35319747,0,
515633,-97436041,35319755,0,
515632,-97436029,35319755,0,
499293,-97435157,35305259,0,
499291,-97434539,35305267,0,
499281,-97432529,35305280,0,
499280,-97432404,35305280,0,
499278,-97431399,35305281,0,
499277,-97431204,35305280,0,
499276,-97430788,35305281,0,
499255,-97429931,35305285,0,
499254,-97429251,35305288,0,
499253,-97428571,35305293,0,
499251,-97428307,35305295,0,
499250,-97428194,35305296,0,
499147,-97423702,35291797,0,
499141,-97423693,35292677,0,
499139,-97423685,35294334,0,
499137,-97423682,35294826,0,
499136,-97423679,35295437,0,
499135,-97423674,35295869,0,
499133,-97423664,35296547,0,
499132,-97423641,35298010,0,
499131,-97423638,35298069,0,
499129,-97423638,35298155,0,
499124,-97423629,35300450,0,
499123,-97423628,35300981,0,
499122,-97423627,35301062,0,
499248,-97426640,35305303,0,
499121,-97423619,35304058,0,
499246,-97424280,35305295,0,
499120,-97423616,35304845,0,
499119,-97423607,35305307,0,
515557,-97423605,35305833,0,
515556,-97423603,35306229,0,
515555,-97423601,35306514,0,
515630,-97435015,35319761,0,
515628,-97434164,35319767,0,
515627,-97433351,35319772,0,
685677,-97433145,35319773,0,
515622,-97432915,35319774,0,
515621,-97430807,35319787,0,
515620,-97430360,35319789,0,
685692,-97430246,35319790,0,
685693,-97428532,35319799,0,
685694,-97428277,35319801,0,
685696,-97428252,35319801,0,
685697,-97427407,35319806,0,
515554,-97423603,35307774,0,
515553,-97423604,35309022,0,
515552,-97423602,35309228,0,
515520,-97423602,35309311,0,
515519,-97423602,35309805,0,
515518,-97423601,35310049,0,
515516,-97423601,35311015,0,
515514,-97423602,35311597,0,
515513,-97423603,35312244,0,
515511,-97423609,35312626,0,
515495,-97423600,35314830,0,
685703,-97426610,35319811,0,
515493,-97423609,35316261,0,
515492,-97423598,35318584,0,
515491,-97423608,35319423,0,
685704,-97425408,35319819,0,
515595,-97425321,35319820,0,
515594,-97424542,35319820,0,
515490,-97423607,35319820,0,
526652,-97423604,35320180,0,
526651,-97423602,35320598,0,
526650,-97423601,35321063,0,
526647,-97423601,35321780,0,
515489,-97422366,35319817,0,
515487,-97421941,35319816,0,
515485,-97420750,35319813,0,
515484,-97420593,35319813,0,
515483,-97420402,35319812,0,
472910,-97414886,35276249,0,
472909,-97414701,35276249,0,
472908,-97412035,35276240,0,
486394,-97418201,35290758,0,
486393,-97416706,35290750,0,
486392,-97415344,35290736,0,
472864,-97406014,35276197,0,
515481,-97419225,35319804,0,
515462,-97418713,35319801,0,
515461,-97418054,35319793,0,
515460,-97417907,35319792,0,
515459,-97415852,35319772,0,
515458,-97412886,35319763,0,
515439,-97412584,35319762,0,
515437,-97409553,35319743,0,
515435,-97408607,35319738,0,
515361,-97406015,35319725,0,
515360,-97403148,35319718,0,
515358,-97393914,35319735,0,
515357,-97389957,35319733,0,
527005,-97450391,35334213,0,
527007,-97452720,35334199,0,
526981,-97450099,35334214,0,
526982,-97449080,35334211,0,
526983,-97448966,35334211,0,
526984,-97446475,35334218,0,
526990,-97445310,35334223,0,
526992,-97444774,35334225,0,
515814,-97444653,35334226,0,
515813,-97444017,35334226,0,
515792,-97441330,35325042,0,
515793,-97441331,35325378,0,
515794,-97441330,35326049,0,
515795,-97441324,35327020,0,
515796,-97441323,35328451,0,
685619,-97441342,35329189,0,
515804,-97441336,35330009,0,
515805,-97441332,35330674,0,
515810,-97441345,35334229,0,
515812,-97443428,35334227,0,
515811,-97442195,35334228,0,
526821,-97441347,35337038,0,
526818,-97441351,35337778,0,
526817,-97441354,35338344,0,
526822,-97441347,35338838,0,
526823,-97441347,35339067,0,
526814,-97441347,35339578,0,
526813,-97441339,35339868,0,
526812,-97441342,35340102,0,
526811,-97441344,35340349,0,
526731,-97439530,35334242,0,
526702,-97438945,35334247,0,
526700,-97436547,35334261,0,
526699,-97435941,35334265,0,
526870,-97451941,35348685,0,
526871,-97452407,35348682,0,
526869,-97451800,35348686,0,
679917,-97451133,35348684,0,
526850,-97450870,35348683,0,
526849,-97450500,35348682,0,
526848,-97449023,35348692,0,
526847,-97448924,35348693,0,
526846,-97446898,35348714,0,
526845,-97445541,35348723,0,
526793,-97441348,35348773,0,
526809,-97441348,35341247,0,
526808,-97441348,35341296,0,
526807,-97441345,35342935,0,
526806,-97441348,35343406,0,
526805,-97441351,35343950,0,
526803,-97441353,35344307,0,
526801,-97441353,35344451,0,
526800,-97441355,35344762,0,
526798,-97441353,35346378,0,
526796,-97441357,35347163,0,
526794,-97441351,35348291,0,
539625,-97441354,35349347,0,
526792,-97441042,35348777,0,
539607,-97441361,35350136,0,
539606,-97441358,35351472,0,
539604,-97441361,35351842,0,
539603,-97441364,35352231,0,
539602,-97441365,35352867,0,
539601,-97441366,35353188,0,
539600,-97441366,35353545,0,
539599,-97441364,35353721,0,
539583,-97441366,35354189,0,
539582,-97441366,35354785,0,
539580,-97441365,35355494,0,
526790,-97437976,35348787,0,
526789,-97437055,35348780,0,
526698,-97435249,35334269,0,
526681,-97434717,35334272,0,
526679,-97433119,35334280,0,
677476,-97463659,35331095,0,
677477,-97464233,35330456,0,
677482,-97463087,35331737,0,
677469,-97462506,35332381,0,
677474,-97462965,35331665,0,
677475,-97463545,35331017,0,
677449,-97468152,35334232,0,
677450,-97467921,35334229,0,
677451,-97467404,35334224,0,
677452,-97466977,35334219,0,
677453,-97466337,35334216,0,
539797,-97466080,35334213,0,
539798,-97465461,35334207,0,
539799,-97465371,35334207,0,
539804,-97465215,35334206,0,
539805,-97464421,35334208,0,
539809,-97464326,35334208,0,
539810,-97463863,35334203,0,
677470,-97462382,35332307,0,
539856,-97461800,35332945,0,
539812,-97462876,35334193,0,
539814,-97461132,35334185,0,
677468,-97461929,35333023,0,
677467,-97461514,35333499,0,
539855,-97461389,35333422,0,
539815,-97461012,35334184,0,
539816,-97460190,35334181,0,
515879,-97459237,35325098,0,
515878,-97459226,35326603,0,
515877,-97459320,35326933,0,
527113,-97459705,35328953,0,
527112,-97459702,35329000,0,
539854,-97459656,35331762,0,
539817,-97460194,35333677,0,
526912,-97459183,35334170,0,
526911,-97459385,35335893,0,
526913,-97458517,35334173,0,
526914,-97456463,35334183,0,
526937,-97453715,35334193,0,
526910,-97459278,35336645,0,
526909,-97459266,35337426,0,
526908,-97459261,35338236,0,
526907,-97459240,35339020,0,
526906,-97459238,35339094,0,
526905,-97459229,35339403,0,
526904,-97459224,35339648,0,
548849,-97467899,35348701,0,
548753,-97469368,35348720,0,
548845,-97467142,35348685,0,
548841,-97466023,35348667,0,
548838,-97465203,35348674,0,
548839,-97464110,35348670,0,
539752,-97463630,35348669,0,
539751,-97463062,35348661,0,
539750,-97462966,35348659,0,
539749,-97462889,35348658,0,
539748,-97462700,35348655,0,
539747,-97462384,35348649,0,
539746,-97461770,35348644,0,
539727,-97459226,35348627,0,
526903,-97459225,35341232,0,
526902,-97459225,35341803,0,
539741,-97459225,35342810,0,
526891,-97459225,35344626,0,
526678,-97433069,35334280,0,
526677,-97432584,35334283,0,
526675,-97430917,35334294,0,
526674,-97430289,35334295,0,
526673,-97429893,35334295,0,
526672,-97429384,35334296,0,
526670,-97429219,35334296,0,
526669,-97428536,35334297,0,
526666,-97428348,35334298,0,
526665,-97428253,35334298,0,
526659,-97427758,35334301,0,
526656,-97424426,35333954,0,
526657,-97424593,35334296,0,
526646,-97424019,35332876,0,
526655,-97424103,35333150,0,
526658,-97425301,35334322,0,
526761,-97424619,35334350,0,
526762,-97424798,35334680,0,
679984,-97424009,35334319,0,
526763,-97426983,35343626,0,
526641,-97423621,35334319,0,
526788,-97434866,35348769,0,
526786,-97434687,35348766,0,
526782,-97432590,35348753,0,
526781,-97432540,35348765,0,
526779,-97431995,35348770,0,
526770,-97430295,35348761,0,
526768,-97429109,35348766,0,
526764,-97424603,35348368,0,
526765,-97424464,35348737,0,
526766,-97426831,35348765,0,
679946,-97423665,35348739,0,
539484,-97424341,35349095,0,
679956,-97420589,35348713,0,
539483,-97423769,35356025,0,
539682,-97451419,35363168,0,
539680,-97450772,35363172,0,
539679,-97450212,35363176,0,
539677,-97449996,35363177,0,
539675,-97449475,35363180,0,
539673,-97448650,35363186,0,
539671,-97448046,35363189,0,
539670,-97447546,35363192,0,
539668,-97447144,35363196,0,
539667,-97446915,35363198,0,
539665,-97446816,35363199,0,
539664,-97446319,35363203,0,
539662,-97444928,35363205,0,
539661,-97444816,35363205,0,
539657,-97444368,35363204,0,
539561,-97441390,35357178,0,
539560,-97441391,35357375,0,
539559,-97441390,35357861,0,
539558,-97441372,35358760,0,
539556,-97441372,35358855,0,
539547,-97441373,35359252,0,
539546,-97441369,35360220,0,
687957,-97491725,35327573,0,
687854,-97491636,35327574,0,
687855,-97490888,35327580,0,
505344,-97490483,35324041,0,
505345,-97490511,35323821,0,
505343,-97490435,35324636,0,
505342,-97490432,35325232,0,
505341,-97490432,35326096,0,
505340,-97490431,35326646,0,
505339,-97490431,35327584,0,
505338,-97490434,35328295,0,
505337,-97490434,35329732,0,
505336,-97490433,35329812,0,
505335,-97490435,35330467,0,
505334,-97490436,35331013,0,
505333,-97490438,35331598,0,
505061,-97486602,35324623,0,
505062,-97486602,35323824,0,
505060,-97486608,35325414,0,
505059,-97486615,35326213,0,
505058,-97486619,35327007,0,
505057,-97486625,35327803,0,
505056,-97486629,35328600,0,
505055,-97486637,35329117,0,
505054,-97486644,35329421,0,
505217,-97486646,35329509,0,
505212,-97486645,35329593,0,
505211,-97486652,35330305,0,
505210,-97486650,35330868,0,
505209,-97486649,35331101,0,
505208,-97486663,35331900,0,
505039,-97486682,35332690,0,
505623,-97492542,35333738,0,
505624,-97492580,35333972,0,
505625,-97493140,35334121,0,
687806,-97492337,35333911,0,
505622,-97492433,35333589,0,
687807,-97491808,35333805,0,
505621,-97491822,35333381,0,
505331,-97490932,35332847,0,
687808,-97490624,35333807,0,
516275,-97492571,35334307,0,
516274,-97491833,35334299,0,
516272,-97491384,35334298,0,
516273,-97490963,35334297,0,
505325,-97490480,35334300,0,
516267,-97491014,35335822,0,
516268,-97490756,35335150,0,
505332,-97490659,35332476,0,
505326,-97490386,35333832,0,
488105,-97490214,35333849,0,
505327,-97490363,35333717,0,
488104,-97489995,35333872,0,
505305,-97489739,35333340,0,
505308,-97489811,35333891,0,
505309,-97489869,35334300,0,
688005,-97489608,35333912,0,
505303,-97488744,35334030,0,
505324,-97490601,35334745,0,
516239,-97490262,35335974,0,
505310,-97489956,35334871,0,
516240,-97490741,35337162,0,
516265,-97491537,35337119,0,
516266,-97491162,35336209,0,
685085,-97492551,35338267,0,
516264,-97492108,35338269,0,
672665,-97494327,35386170,0,
558441,-97494318,35386264,0,
558440,-97494284,35386615,0,
558439,-97494255,35386952,0,
567384,-97494445,35387899,0,
558486,-97492810,35377289,0,
558487,-97492594,35377290,0,
558488,-97491930,35377292,0,
558495,-97490963,35377295,0,
558496,-97490911,35377295,0,
558497,-97490271,35377297,0,
558520,-97489590,35377296,0,
558521,-97489511,35377296,0,
558505,-97488508,35377294,0,
558504,-97488235,35377293,0,
549250,-97486729,35377291,0,
505008,-97482980,35325910,0,
505009,-97482813,35328448,0,
505010,-97482796,35328513,0,
505011,-97482424,35329956,0,
505012,-97482232,35330693,0,
505013,-97482202,35330808,0,
505014,-97482125,35331103,0,
505016,-97481898,35331975,0,
516053,-97476778,35324876,0,
516052,-97476780,35324976,0,
516051,-97476781,35325098,0,
516039,-97476790,35326662,0,
516038,-97476791,35327698,0,
516037,-97476791,35327862,0,
516036,-97476793,35327942,0,
516035,-97476795,35328150,0,
516034,-97476797,35328349,0,
516033,-97476797,35328401,0,
685573,-97476799,35328630,0,
516147,-97476801,35328786,0,
516148,-97476804,35329062,0,
516150,-97476805,35329199,0,
516151,-97476805,35329237,0,
516157,-97476808,35329638,0,
516158,-97476811,35329996,0,
516159,-97476817,35330793,0,
516160,-97476825,35331475,0,
516163,-97476829,35331831,0,
516164,-97476836,35332353,0,
505027,-97484143,35334285,0,
505028,-97484934,35334296,0,
505026,-97483918,35334285,0,
516196,-97483743,35334284,0,
516195,-97483467,35334283,0,
516194,-97482975,35334282,0,
505019,-97481817,35332281,0,
505020,-97481764,35333040,0,
516184,-97481761,35333595,0,
516185,-97481759,35333763,0,
516186,-97481758,35333879,0,
516187,-97481755,35334278,0,
516192,-97482751,35334281,0,
516191,-97482359,35334279,0,
516189,-97482313,35334279,0,
516188,-97482233,35334278,0,
685561,-97481259,35334284,0,
685562,-97481033,35334283,0,
687993,-97494397,35322895,0,
687994,-97494395,35322704,0,
687992,-97494399,35323031,0,
687991,-97494402,35323267,0,
687990,-97494405,35323601,0,
505585,-97494409,35323873,0,
505586,-97494398,35324344,0,
460989,-97490402,35311332,0,
445712,-97490399,35309726,0,
474375,-97489534,35311091,0,
474376,-97489535,35312159,0,
474452,-97492846,35315622,0,
474487,-97493031,35315623,0,
474451,-97492720,35315623,0,
474450,-97492385,35315617,0,
474445,-97492204,35315614,0,
474446,-97492054,35315612,0,
474447,-97491608,35315605,0,
461003,-97491432,35315602,0,
461002,-97491243,35315599,0,
460981,-97490408,35315587,0,
460988,-97490403,35312440,0,
460987,-97490403,35312642,0,
460986,-97490405,35313576,0,
474377,-97489536,35312653,0,
474378,-97489528,35312976,0,
474379,-97489516,35313494,0,
474380,-97489494,35315910,0,
460985,-97490405,35313996,0,
460984,-97490406,35314289,0,
460983,-97490407,35314736,0,
460982,-97490407,35315015,0,
474498,-97492515,35318090,0,
474415,-97492976,35318584,0,
474420,-97492257,35317987,0,
474421,-97491881,35317934,0,
474422,-97491787,35317929,0,
474427,-97491614,35317920,0,
460975,-97490774,35317924,0,
474399,-97491479,35319536,0,
474400,-97491388,35319294,0,
460974,-97491209,35318889,0,
460979,-97490442,35316513,0,
460980,-97490426,35316303,0,
460978,-97490520,35317012,0,
460977,-97490552,35317174,0,
460976,-97490629,35317471,0,
474381,-97489490,35315972,0,
474382,-97489161,35317672,0,
474383,-97488904,35318353,0,
474384,-97488882,35318409,0,
474402,-97492664,35320034,0,
474403,-97493287,35319952,0,
474401,-97491915,35320047,0,
474398,-97491564,35320046,0,
488117,-97491558,35320320,0,
488116,-97491304,35321222,0,
488118,-97491189,35321488,0,
488119,-97491053,35321836,0,
474397,-97490494,35320045,0,
474394,-97490087,35320045,0,
474393,-97489936,35320045,0,
474392,-97489865,35320044,0,
488095,-97489468,35320040,0,
488094,-97489054,35320037,0,
505349,-97490832,35322422,0,
505348,-97490596,35323222,0,
393874,-97494452,35299518,0,
393875,-97494452,35299539,0,
393877,-97494455,35300141,0,
393878,-97494455,35300269,0,
393880,-97494460,35301036,0,
393899,-97494461,35301146,0,
393900,-97494462,35301437,0,
393901,-97494466,35302538,0,
710833,-97494467,35302605,0,
710832,-97494476,35304268,0,
393939,-97494476,35304341,0,
393940,-97494484,35305223,0,
393941,-97499095,35305271,0,
431001,-97494484,35305309,0,
445727,-97494466,35307406,0,
430966,-97489366,35294875,0,
430967,-97489460,35295129,0,
430973,-97489704,35295838,0,
430974,-97490232,35297951,0,
430975,-97490391,35299779,0,
474363,-97489244,35297662,0,
474364,-97489369,35298416,0,
474365,-97489451,35299413,0,
474351,-97487291,35292045,0,
694869,-97487220,35292003,0,
694868,-97487289,35292136,0,
694870,-97486779,35291874,0,
474357,-97487445,35292702,0,
474358,-97488228,35294260,0,
474356,-97487268,35292335,0,
474360,-97488443,35294902,0,
474361,-97488665,35295583,0,
474359,-97488300,35294461,0,
474362,-97488863,35296178,0,
430989,-97490392,35301092,0,
430990,-97490393,35301462,0,
474366,-97489468,35300523,0,
474367,-97489512,35302012,0,
430992,-97490395,35302041,0,
707131,-97490397,35302359,0,
707130,-97490398,35302731,0,
430995,-97490399,35303037,0,
430996,-97490403,35303856,0,
474368,-97489518,35302272,0,
474369,-97489521,35302363,0,
474370,-97489521,35302967,0,
474371,-97489522,35303306,0,
474372,-97489522,35304339,0,
430999,-97492437,35305127,0,
430998,-97490404,35304335,0,
445698,-97490707,35305066,0,
445697,-97490407,35305064,0,
445699,-97490408,35305138,0,
445701,-97490405,35306727,0,
445696,-97490092,35305062,0,
474373,-97489524,35305058,0,
460967,-97489814,35305060,0,
474374,-97489524,35305137,0,
487942,-97489216,35305056,0,
504418,-97472333,35261994,0,
504419,-97473324,35262001,0,
504332,-97471792,35261987,0,
500750,-97471282,35261983,0,
500751,-97469515,35261971,0,
500752,-97468006,35261960,0,
474322,-97481920,35276114,0,
474323,-97482060,35276487,0,
474321,-97481535,35275110,0,
474334,-97480657,35275322,0,
474337,-97480747,35276641,0,
474338,-97483026,35280126,0,
474339,-97483368,35281055,0,
474341,-97483914,35282540,0,
474342,-97484484,35284094,0,
474340,-97483431,35281222,0,
474335,-97480034,35275519,0,
474336,-97479972,35275542,0,
487706,-97479910,35275573,0,
487707,-97478315,35276324,0,
487709,-97477843,35276432,0,
487821,-97476726,35276507,0,
691350,-97476726,35275412,0,
691351,-97476729,35274318,0,
691348,-97476726,35275660,0,
691347,-97476726,35275823,0,
691346,-97476726,35276371,0,
487822,-97476622,35276524,0,
691345,-97476620,35276489,0,
487823,-97476370,35276529,0,
487844,-97484104,35290841,0,
487843,-97482258,35290812,0,
487842,-97480622,35290828,0,
487841,-97479947,35290836,0,
487840,-97478705,35290847,0,
487839,-97476710,35290868,0,
691344,-97476375,35276495,0,
487824,-97476268,35276505,0,
504671,-97474269,35276469,0,
504670,-97472960,35276454,0,
504665,-97472871,35276453,0,
504664,-97471973,35276444,0,
504656,-97470673,35276431,0,
504655,-97469944,35276426,0,
504712,-97474573,35290900,0,
504711,-97474385,35290901,0,
504709,-97473838,35290904,0,
504708,-97472274,35290902,0,
504706,-97471183,35290904,0,
504705,-97470052,35290908,0,
504704,-97469117,35290911,0,
500754,-97466532,35261949,0,
500755,-97466446,35261949,0,
500756,-97465624,35261943,0,
500757,-97464807,35261937,0,
500758,-97464020,35261933,0,
504181,-97463438,35261930,0,
500771,-97462553,35261924,0,
500772,-97461030,35261914,0,
500774,-97460870,35261913,0,
505347,-97490562,35323406,0,
505346,-97490522,35323734,0,
474385,-97488804,35318592,0,
474386,-97488669,35318911,0,
488093,-97488485,35319287,0,
488092,-97488365,35319617,0,
488091,-97488315,35320042,0,
488090,-97487978,35320043,0,
488089,-97487777,35320043,0,
488088,-97487570,35320042,0,
505177,-97487313,35320043,0,
505176,-97486774,35320036,0,
505265,-97486577,35320039,0,
505093,-97486387,35320041,0,
505260,-97486572,35320228,0,
505088,-97486574,35320684,0,
505087,-97486575,35320815,0,
505092,-97486044,35320038,0,
505091,-97485897,35320031,0,
505086,-97486576,35320887,0,
505084,-97486577,35320923,0,
505082,-97486578,35320998,0,
505081,-97486581,35321169,0,
505080,-97486588,35321500,0,
505069,-97486589,35321715,0,
505090,-97485629,35319995,0,
505250,-97486594,35322319,0,
505065,-97486599,35323318,0,
505068,-97486592,35322195,0,
505063,-97486600,35323512,0,
474279,-97483413,35261979,0,
474280,-97485053,35261964,0,
474278,-97483285,35261979,0,
474277,-97482510,35261982,0,
474276,-97481588,35261986,0,
474275,-97481123,35261993,0,
474274,-97481001,35261994,0,
694904,-97480338,35261998,0,
474262,-97479332,35262007,0,
474253,-97476711,35258815,0,
474254,-97476707,35260263,0,
474261,-97477789,35262017,0,
487449,-97477680,35262018,0,
487443,-97476705,35261041,0,
487448,-97476752,35262021,0,
487442,-97476705,35262020,0,
487544,-97478040,35266528,0,
487545,-97478111,35266649,0,
487543,-97477906,35266307,0,
487541,-97477865,35266242,0,
487540,-97477532,35265735,0,
691422,-97477171,35265923,0,
691414,-97476912,35266145,0,
691413,-97476789,35266369,0,
691403,-97476743,35266654,0,
474317,-97480975,35273580,0,
474318,-97481222,35274250,0,
474319,-97481283,35274418,0,
474320,-97481368,35274656,0,
487546,-97478802,35267931,0,
487547,-97478894,35268126,0,
487549,-97479216,35268848,0,
445513,-97494292,35260096,0,
445514,-97494302,35260843,0,
703232,-97494305,35261115,0,
445537,-97494314,35261782,0,
445538,-97494315,35261908,0,
445540,-97494311,35262665,0,
703183,-97494153,35261909,0,
703231,-97493523,35261917,0,
703230,-97493201,35261920,0,
703187,-97493057,35261921,0,
703188,-97492699,35261924,0,
445548,-97494315,35262738,0,
430803,-97494335,35263512,0,
430804,-97494333,35264045,0,
445604,-97494334,35264509,0,
445603,-97494334,35264809,0,
445602,-97494329,35265434,0,
445600,-97494323,35265860,0,
445599,-97494320,35266228,0,
445597,-97494316,35267334,0,
445596,-97494319,35267813,0,
445592,-97494322,35267972,0,
445591,-97494326,35268734,0,
445644,-97494316,35269158,0,
445645,-97494318,35269696,0,
430894,-97494320,35270837,0,
430893,-97494322,35271904,0,
430885,-97494320,35272533,0,
430886,-97494309,35273884,0,
430887,-97494310,35274063,0,
430892,-97494310,35274146,0,
703162,-97491928,35261931,0,
703161,-97491573,35261934,0,
703159,-97491467,35261934,0,
703160,-97490769,35261936,0,
445434,-97489954,35261930,0,
445433,-97488902,35261928,0,
445428,-97486967,35260584,0,
445429,-97486970,35260946,0,
445430,-97486969,35261135,0,
445431,-97486971,35261956,0,
445432,-97487851,35261943,0,
460944,-97486027,35261960,0,
460943,-97485648,35261962,0,
460946,-97485559,35261962,0,
460947,-97485475,35261962,0,
703108,-97486971,35262907,0,
445670,-97486961,35263434,0,
445669,-97486952,35263793,0,
445668,-97486499,35265633,0,
445667,-97486319,35266119,0,
445666,-97486295,35266183,0,
445665,-97485956,35267329,0,
445579,-97485937,35268283,0,
445580,-97485942,35270691,0,
393775,-97498861,35276380,0,
393776,-97498693,35276381,0,
393777,-97496680,35276404,0,
461148,-97512083,35319420,0,
461147,-97512086,35319652,0,
461157,-97512087,35319799,0,
445890,-97512087,35319943,0,
461140,-97511908,35319801,0,
461139,-97511116,35319806,0,
461138,-97511083,35319806,0,
461137,-97510835,35319800,0,
461136,-97510503,35319799,0,
461135,-97510339,35319799,0,
461134,-97509488,35319804,0,
445891,-97512087,35320543,0,
445892,-97512085,35321063,0,
445893,-97512083,35321526,0,
445894,-97512082,35322179,0,
445895,-97512091,35323036,0,
707116,-97508596,35309805,0,
707115,-97508148,35309805,0,
707114,-97507862,35309805,0,
707108,-97505087,35311591,0,
707113,-97505093,35309853,0,
707111,-97505062,35309875,0,
707109,-97505016,35310116,0,
461133,-97508692,35319803,0,
461132,-97508579,35319802,0,
461131,-97508105,35319801,0,
461128,-97507989,35319800,0,
461127,-97507250,35319796,0,
461126,-97507074,35319797,0,
461125,-97506108,35319797,0,
461124,-97505526,35319797,0,
461123,-97505499,35319797,0,
461122,-97505258,35319797,0,
461121,-97504771,35319797,0,
461120,-97504409,35319796,0,
461119,-97504322,35319796,0,
461118,-97504254,35319796,0,
461117,-97503850,35319801,0,
461116,-97503412,35319807,0,
474578,-97501871,35319800,0,
474579,-97502446,35319811,0,
488196,-97501327,35319801,0,
488197,-97500702,35319802,0,
461115,-97503252,35319811,0,
461114,-97503183,35319812,0,
461113,-97503085,35319812,0,
461112,-97502535,35319810,0,
393848,-97494418,35294151,0,
393855,-97494428,35295664,0,
393856,-97494451,35297267,0,
393857,-97494453,35297724,0,
393858,-97494451,35297821,0,
393859,-97494448,35297922,0,
393860,-97494447,35298114,0,
393865,-97494446,35298469,0,
393866,-97494447,35298686,0,
393868,-97494448,35298953,0,
393872,-97494449,35299174,0,
393942,-97499218,35305270,0,
487941,-97487416,35305066,0,
487940,-97487043,35305107,0,
487939,-97486494,35305194,0,
445802,-97498770,35315027,0,
445803,-97499043,35315290,0,
445804,-97498950,35316441,0,
461064,-97498760,35315335,0,
461065,-97498705,35315299,0,
461066,-97496398,35315301,0,
445801,-97497475,35315202,0,
445726,-97494463,35307789,0,
445725,-97494448,35309459,0,
445724,-97494445,35309572,0,
445723,-97494441,35310066,0,
445767,-97494440,35310212,0,
445769,-97494437,35310551,0,
445770,-97494436,35310822,0,
703077,-97494435,35310912,0,
703073,-97494434,35310996,0,
703072,-97494432,35311312,0,
703071,-97494431,35311417,0,
445780,-97494428,35311795,0,
461067,-97496404,35315199,0,
445788,-97495603,35315196,0,
445787,-97494392,35315634,0,
445781,-97494427,35311980,0,
445782,-97494423,35312465,0,
445784,-97494413,35313840,0,
445785,-97494405,35314830,0,
445786,-97494403,35315092,0,
461033,-97494088,35315631,0,
461034,-97493698,35315628,0,
505423,-97500649,35319802,0,
505422,-97499716,35319804,0,
505421,-97499619,35319804,0,
505420,-97499592,35319804,0,
505419,-97499389,35319804,0,
445816,-97498948,35317036,0,
461058,-97498806,35316440,0,
461057,-97498814,35317031,0,
461088,-97498951,35317461,0,
461089,-97498952,35318138,0,
461056,-97498818,35317449,0,
474551,-97498818,35318136,0,
474552,-97498818,35318922,0,
474553,-97498952,35318926,0,
505418,-97499015,35319805,0,
488182,-97498947,35319684,0,
505417,-97498949,35319805,0,
488181,-97498817,35319388,0,
